datetime,open,high,low,close,volume,trades,taker_buy,taker_sell,RSI,ATR
2021-02-01,1313.09,1379.73,1270.0,1376.48,2282184.993,1841919,1133593.179,1148591.8139999998,54.73581425626559,160.92428571428573
2021-02-02,1376.74,1551.5,1363.0,1516.26,5098356.241,3355992,2499526.773,2598829.4680000003,56.02973724533227,160.9214285714286
2021-02-03,1516.2,1672.76,1510.76,1666.0,4407760.724,3190764,2171799.519,2235961.2050000005,60.45439962668066,159.9907142857143
2021-02-04,1666.1,1703.37,1557.0,1596.0,4966516.757,3470922,2348069.915,2618446.842,70.65540661457045,148.47428571428574
2021-02-05,1595.93,1767.19,1592.46,1721.16,3518469.104,2628410,1716851.526,1801617.5779999997,70.70134687869583,144.28428571428574
2021-02-06,1721.03,1748.11,1647.09,1679.34,2991060.685,2363495,1409797.953,1581262.732,68.2431210012993,146.00000000000003
2021-02-07,1679.38,1695.5,1490.48,1611.99,4063794.078,2835190,1915828.659,2147965.419,59.67958463357604,147.7607142857143
2021-02-08,1612.0,1782.5,1566.22,1755.61,3884050.435,2752510,1876643.362,2007407.073,68.31854994215195,149.74785714285716
2021-02-09,1755.6,1830.47,1713.2,1770.79,3388435.791,2375549,1627361.442,1761074.3490000002,67.37180206705405,148.50785714285712
2021-02-10,1770.99,1848.0,1680.0,1743.31,3442140.65,2403599,1636112.194,1806028.456,73.90414851297592,148.2292857142857
2021-02-11,1743.3,1827.07,1704.21,1789.32,2256762.199,1755149,1084742.684,1172019.5150000001,72.73428995546757,146.60071428571428
2021-02-12,1789.32,1872.86,1740.22,1843.08,2650816.264,1942543,1295528.595,1355287.669,72.77820042879867,144.82214285714284
2021-02-13,1843.08,1878.88,1764.79,1818.02,2381458.551,1795873,1132071.471,1249387.08,71.12331994438436,147.16071428571428
2021-02-14,1817.86,1857.67,1785.23,1803.59,1773668.237,1480018,819483.085,954185.152,74.95395573645382,145.06785714285712
2021-02-15,1804.0,1839.63,1652.0,1781.34,3238695.81,2238984,1524726.195,1713969.615,71.49759993203347,150.63214285714284
2021-02-16,1781.34,1831.58,1726.01,1784.31,2536777.874,1955052,1194945.841,1341832.0329999998,66.6525850179541,144.70857142857142
2021-02-17,1784.31,1864.26,1735.66,1849.86,2340915.266,1854144,1135793.751,1205121.515,62.75671625222024,142.32285714285712
2021-02-18,1849.87,1955.0,1849.37,1941.26,2447343.966,1991785,1191392.013,1255951.953,73.26424451512048,139.41285714285715
2021-02-19,1941.12,1980.0,1894.0,1958.58,1943898.87,1688871,932775.41,1011123.4600000001,68.71807000946072,133.075
2021-02-20,1958.59,2048.0,1792.0,1914.58,3273599.601,2451990,1536660.896,1736938.7049999998,68.48266758854773,144.145
2021-02-21,1914.51,1981.04,1885.0,1934.75,2039425.917,1712993,995068.871,1044357.0459999999,77.38968092328581,136.3607142857143
2021-02-22,1934.59,1938.5,1552.2,1778.3,4972903.814,3509281,2326381.12,2646522.694,51.88445758517018,148.50499999999997
2021-02-23,1778.22,1784.08,1348.17,1579.75,7089349.585,5372037,3459134.535,3630215.05,37.83804430863255,171.26500000000001
2021-02-24,1579.75,1714.04,1501.09,1623.98,3593348.017,2633258,1785428.893,1807919.124,42.56186498784517,174.47571428571428
2021-02-25,1623.94,1672.49,1458.0,1482.09,2955804.261,2157420,1461321.977,1494482.284,32.89422402369631,181.0207142857143
2021-02-26,1482.13,1563.66,1401.01,1445.28,3880051.012,2740047,1954660.213,1925390.799,27.425432423843475,183.16428571428574
2021-02-27,1445.36,1530.19,1425.5,1458.65,2530875.338,2054630,1242834.507,1288040.831,29.332060410172673,182.4928571428571
2021-02-28,1458.64,1469.44,1292.8,1419.77,4109392.696,3035122,2029795.168,2079597.528,28.529714490289095,189.9357142857143
2021-03-01,1419.96,1573.42,1411.1,1571.2,2727916.51,2130657,1385148.65,1342767.8599999999,39.729428554671465,188.12785714285718
2021-03-02,1571.2,1604.85,1455.3,1486.28,2884922.074,2055288,1408214.415,1476707.659,36.51411350534405,191.26928571428576
2021-03-03,1486.24,1664.0,1475.0,1568.63,3055043.878,2317178,1529266.667,1525777.2110000001,37.46489922176562,195.58357142857145
2021-03-04,1568.63,1626.0,1506.99,1540.69,3087612.251,2412427,1515517.719,1572094.5320000001,31.07501582712061,196.53928571428574
2021-03-05,1540.7,1551.0,1441.57,1529.88,3051666.755,2173938,1507525.227,1544141.528,29.620650313747873,198.2128571428572
2021-03-06,1529.75,1674.02,1515.16,1651.73,2839191.599,2111387,1428972.805,1410218.794,38.365865533572354,191.27428571428572
2021-03-07,1651.9,1736.89,1631.59,1727.23,2570034.976,1917251,1268786.647,1301248.3289999997,41.24373407146113,191.9357142857143
2021-03-08,1727.73,1844.57,1667.86,1834.3,3501989.878,2433911,1757257.31,1744732.568,52.46565692145121,176.965
2021-03-09,1834.47,1873.86,1801.0,1873.31,2460568.209,2005441,1214680.562,1245887.6469999999,65.03800995840419,151.03285714285718
2021-03-10,1873.37,1882.59,1760.0,1796.8,3413199.591,2552861,1656134.475,1757065.116,58.569530118809126,144.57857142857145
2021-03-11,1796.8,1850.07,1725.96,1829.0,3061111.766,2474950,1470844.153,1590267.613,69.30173037333779,138.12285714285716
2021-03-12,1828.96,1846.59,1719.92,1767.44,2753218.247,2301344,1334541.323,1418676.9239999999,67.44422785358458,135.55285714285714
2021-03-13,1767.32,1948.75,1729.33,1924.94,2763730.381,2322825,1371616.668,1392113.713,71.8396672693039,143.74785714285716
2021-03-14,1924.94,1935.88,1836.0,1850.54,2244662.581,1884142,1089302.936,1155359.6449999998,69.52631340374415,138.26500000000001
2021-03-15,1850.5,1896.3,1729.2,1794.89,3297299.618,2427808,1616815.273,1680484.3449999997,61.10377555173886,138.60642857142855
2021-03-16,1795.09,1819.76,1712.0,1807.25,2500648.806,2007781,1237512.306,1263136.4999999998,67.16949642134995,135.62142857142857
2021-03-17,1807.25,1841.86,1741.95,1825.77,2164536.182,1729032,1071276.026,1093260.156,64.76322799926511,129.25785714285712
2021-03-18,1825.94,1853.0,1758.48,1777.54,1948941.621,1636587,923844.389,1025097.2320000001,63.28871034707183,127.5085714285714
2021-03-19,1777.55,1844.32,1733.09,1811.04,1807873.07,1544047,897435.533,910437.537,65.38310025605672,127.63714285714283
2021-03-20,1811.04,1873.84,1802.5,1807.35,1400240.86,1433898,701010.525,699230.3350000001,59.77881110971471,121.38571428571426
2021-03-21,1807.43,1818.61,1745.02,1784.67,1569940.157,1557526,763137.385,806802.7719999999,53.86603489123412,119.12071428571424
2021-03-22,1784.78,1809.59,1653.67,1681.69,2062250.384,1816905,981460.369,1080790.0150000001,39.67162522503013,117.63571428571423
2021-03-23,1681.66,1722.52,1652.58,1669.33,1875276.276,1705140,919667.49,955608.7860000001,35.67837784705253,117.42714285714281
2021-03-24,1669.33,1742.43,1540.22,1582.11,2657346.906,2011721,1283516.821,1373830.085,35.14975444421387,123.11428571428567
2021-03-25,1582.01,1622.54,1548.56,1587.5,2454402.206,1762270,1212938.964,1241463.2419999999,32.651859088558126,119.53357142857139
2021-03-26,1587.44,1701.19,1587.03,1699.13,1630204.715,1296455,831309.947,798894.768,45.422256771789684,118.63999999999999
2021-03-27,1699.21,1734.88,1668.3,1714.34,1412714.74,1272307,701913.974,710800.766,32.561028120963186,107.72285714285714
2021-03-28,1714.14,1727.5,1662.54,1688.3,1167051.376,1118546,578167.566,588883.8099999999,35.39588809275196,105.22857142857141
2021-03-29,1688.31,1845.0,1680.04,1818.44,1936361.877,1494348,971287.537,965074.3400000001,51.86919596793396,105.07571428571428
2021-03-30,1818.43,1863.79,1788.3,1843.43,1627666.888,1367854,797990.547,829676.341,52.81521366989324,102.77071428571428
2021-03-31,1843.43,1952.98,1771.85,1923.07,2721505.354,2093530,1336302.109,1385203.2449999999,56.91345743924967,108.57214285714288
2021-04-01,1923.07,1989.11,1882.1,1969.74,2282765.6,1864863,1120030.433,1162735.1670000001,63.68672914233629,109.46428571428574
2021-04-02,1969.75,2150.0,1949.94,2138.01,2782619.002,2187811,1390192.284,1392426.7179999999,69.53435853317562,115.80928571428572
2021-04-03,2138.01,2144.17,2002.0,2012.63,2961945.62,2154740,1435758.279,1526187.341,60.70728145211768,120.86857142857146
2021-04-04,2012.64,2093.72,1980.0,2077.73,1628243.592,1485985,810070.944,818172.6479999999,64.63806916944715,123.73500000000001
2021-04-05,2077.85,2138.61,2002.16,2110.35,2029400.255,1754041,997481.631,1031918.6239999998,73.0298927642748,122.34428571428575
2021-04-06,2110.39,2161.02,2043.89,2114.47,2216031.293,1850400,1061895.953,1154135.34,74.12892174931159,125.71500000000002
2021-04-07,2114.48,2133.02,1930.1,1965.4,3144081.502,2315021,1512699.025,1631382.477,69.4707752953966,125.76571428571431
2021-04-08,1965.4,2086.67,1950.0,2082.08,1653807.764,1460069,814310.272,839497.492,72.57201796341597,130.24357142857144
2021-04-09,2082.02,2104.83,2052.0,2068.02,1237414.829,1159312,592606.513,644808.3159999999,68.48164811270655,125.86285714285715
2021-04-10,2068.02,2211.94,2059.03,2135.96,2077350.376,1721187,1028505.482,1048844.8939999999,70.06338510735497,132.0292857142857
2021-04-11,2135.99,2171.07,2115.56,2155.05,1290245.975,1262394,637105.081,653140.8940000001,72.3588530040143,131.3542857142857
2021-04-12,2155.07,2209.99,2101.96,2139.25,1659510.107,1486039,791295.609,868214.498,67.25842720807375,127.28785714285712
2021-04-13,2139.24,2324.0,2137.21,2303.15,2311955.605,1780146,1148272.119,1163683.486,71.51562236741113,135.2378571428571
2021-04-14,2303.15,2450.0,2286.04,2437.08,3370771.796,2468771,1632507.143,1738264.6530000002,72.89311705548577,134.01142857142855
2021-04-15,2436.74,2548.6,2403.14,2519.85,2600911.507,2000570,1264974.531,1335936.9760000003,73.73762653940089,136.75785714285712
2021-04-16,2519.85,2553.0,2298.23,2427.29,3505534.172,2375308,1681499.622,1824034.5499999998,63.355247363852925,140.66571428571427
2021-04-17,2427.29,2499.26,2314.49,2319.8,2057149.939,1733667,987743.735,1069406.204,64.41936665008029,143.70857142857145
2021-04-18,2319.93,2341.91,1900.0,2235.32,4275573.298,3573690,2031438.001,2244135.2970000003,57.26549317203161,167.1507142857143
2021-04-19,2235.32,2278.58,2079.12,2162.75,3029523.224,2298989,1487044.376,1542478.848,52.33000729238923,171.65142857142857
2021-04-20,2162.76,2347.0,2052.42,2329.96,3393046.281,2726060,1659688.17,1733358.111,58.36821870995301,184.32642857142858
2021-04-21,2330.07,2470.0,2238.96,2358.9,3556266.081,2869276,1759568.319,1796697.7619999999,66.85340323105652,186.335
2021-04-22,2359.41,2645.63,2305.0,2398.94,6698438.657,5254044,3286810.321,3411628.3359999997,64.52446872879958,200.90357142857144
2021-04-23,2399.2,2443.66,2110.0,2368.67,6753400.874,5287498,3304800.34,3448600.534,63.579616798706404,220.96285714285713
2021-04-24,2368.66,2370.04,2156.58,2215.54,3424662.228,2896447,1656349.988,1768312.2400000002,53.33758325085138,225.28785714285715
2021-04-25,2215.55,2357.0,2162.9,2320.71,3570867.777,2864331,1768609.519,1802258.2579999997,56.47990236728051,235.18714285714285
2021-04-26,2320.71,2545.5,2303.42,2534.25,3507145.533,2997476,1765092.767,1742052.7659999998,63.38075880758808,244.76214285714286
2021-04-27,2534.17,2683.42,2481.43,2668.39,2604067.05,2397806,1290836.328,1313230.7219999998,62.62722646310432,245.84785714285718
2021-04-28,2668.28,2762.1,2562.83,2748.33,3857131.883,3211060,1921065.705,1936066.1779999998,61.17794936254265,248.37000000000003
2021-04-29,2748.33,2798.0,2668.87,2759.14,2827431.929,2503798,1379566.987,1447864.942,59.06202425224761,247.20357142857145
2021-04-30,2759.15,2803.55,2726.88,2773.15,1961665.845,1879324,947387.36,1014278.485,63.92642582183066,234.4821428571429
2021-05-01,2773.16,2958.91,2754.04,2947.01,2293998.885,2139762,1144510.826,1149488.059,73.97390127741551,235.91785714285714
2021-05-02,2947.0,2986.97,2856.7,2950.98,2080727.947,1950830,1007019.313,1073708.634,79.14874551971324,213.65785714285715
2021-05-03,2950.91,3459.8,2950.7,3433.36,5116980.548,4435590,2523981.921,2592998.6270000003,88.79938439364606,235.77500000000003
2021-05-04,3433.7,3529.64,3160.01,3243.67,6940584.205,6222637,3325643.633,3614940.572,77.52320936929554,241.1357142857143
2021-05-05,3243.65,3552.74,3211.0,3528.49,3838631.919,3812962,1828421.199,2010210.7200000002,80.52532402115077,249.04285714285714
2021-05-06,3528.74,3616.0,3380.25,3493.16,3041910.825,3211347,1460630.147,1581280.678,78.62861448620137,241.55142857142854
2021-05-07,3493.17,3592.0,3355.0,3480.98,2326172.061,2597356,1121017.927,1205154.1340000003,79.38002187039415,234.64714285714285
2021-05-08,3480.98,3964.83,3451.74,3914.47,3128854.033,3543096,1543104.593,1585749.4399999997,89.08587283109331,256.0492857142857
2021-05-09,3914.95,3985.55,3730.0,3928.01,3118238.261,3541487,1489308.178,1628930.0829999999,88.60546668588174,260.43857142857144
2021-05-10,3927.83,4214.92,3658.0,3950.33,5052309.882,5506108,2401491.793,2650818.089,87.45292200922518,282.9271428571429
2021-05-11,3950.32,4183.52,3778.17,4175.91,3394479.287,4132170,1643472.063,1751007.224,88.03180754016309,297.45285714285717
2021-05-12,4175.85,4379.18,3723.43,3828.99,4928002.067,6206838,2381766.125,2546235.942,74.02641291297968,330.05857142857155
2021-05-13,3829.89,4036.45,3491.53,3719.45,5852199.813,7847323,2881570.744,2970629.069,70.45275448005009,359.7578571428572
2021-05-14,3719.44,4175.0,3692.99,4079.99,3063526.292,4229804,1499384.639,1564141.653,74.25319951302076,388.71071428571435
2021-05-15,4079.98,4137.21,3634.44,3648.98,3321250.207,4473474,1601646.176,1719604.031,61.89251552700326,409.98928571428576
2021-05-16,3649.01,3882.76,3348.0,3581.39,4223938.158,5514066,2054868.442,2169069.716,60.45480326243063,438.88142857142856
2021-05-17,3581.39,3587.0,3125.0,3283.58,5745286.6,6763734,2792571.308,2952715.2919999994,47.35404683503159,435.51714285714286
2021-05-18,3283.23,3570.27,3240.06,3376.35,3842243.27,4889289,1915117.725,1927125.545,52.42697845937719,432.70142857142866
2021-05-19,3377.03,3446.24,1400.73,2442.98,10144417.228,13310540,4896426.248,5247990.98,33.95160837258537,554.3992857142858
2021-05-20,2444.02,2990.85,2150.0,2768.42,6097256.74,8152933,3045103.569,3052153.171,40.13180468941478,597.6207142857144
2021-05-21,2768.42,2940.0,2097.99,2431.01,6041584.187,7619795,3002881.625,3038702.562,36.86660846114782,640.8357142857143
2021-05-22,2431.24,2489.65,2151.63,2295.15,4564819.521,5861628,2276612.686,2288206.8349999995,28.115522880233527,628.3307142857144
2021-05-23,2295.46,2383.41,1728.85,2096.63,7797669.636,8787549,3868683.892,3928985.744,26.428174264032037,656.8314285714287
2021-05-24,2096.62,2675.0,2079.0,2649.27,5714266.276,6572796,2888492.485,2825773.7909999997,35.265458663646655,659.6228571428572
2021-05-25,2649.49,2750.0,2380.6,2706.83,5322472.943,6447582,2649888.786,2672584.157,32.70441584372895,657.0550000000001
2021-05-26,2706.82,2913.0,2642.87,2884.27,4052111.799,5030449,2010815.395,2041296.404,38.41545064377683,629.5107142857142
2021-05-27,2884.16,2893.03,2634.0,2742.77,3441489.934,4319043,1705466.734,1736023.2,38.11668686396753,609.09
2021-05-28,2742.77,2763.57,2324.48,2411.66,4733066.731,5232829,2351420.368,2381646.363,29.554929743163655,606.0242857142857
2021-05-29,2411.65,2577.04,2208.04,2277.99,4468023.064,4840289,2224437.983,2243585.0810000002,31.878107907335774,596.4692857142857
2021-05-30,2277.99,2476.83,2179.13,2386.11,3642984.366,4099827,1829724.072,1813260.294,34.36815040724835,579.5364285714286
2021-05-31,2386.11,2721.51,2271.46,2706.33,4203920.413,4606980,2127706.772,2076213.6409999998,42.49472778192389,578.6828571428571
2021-06-01,2706.46,2741.45,2523.82,2634.63,3779985.27,4328581,1874417.798,1905567.472,40.30319827640303,570.6414285714286
2021-06-02,2634.61,2804.04,2551.03,2707.22,3026897.821,3628070,1497245.448,1529652.373,54.457820755926555,442.60571428571427
2021-06-03,2707.03,2892.23,2662.0,2858.34,3561113.235,3961169,1761073.142,1800040.0929999999,51.611781491758265,398.98999999999995
2021-06-04,2858.34,2861.53,2540.61,2689.21,4343826.882,4514677,2145096.852,2198730.0300000003,54.925262667958705,361.76928571428573
2021-06-05,2689.41,2817.43,2550.77,2627.45,3876375.64,4216220,1923355.981,1953019.6590000002,56.523155927571956,356.67214285714283
2021-06-06,2627.44,2744.0,2613.11,2711.4,2719341.885,3156256,1372571.614,1346770.2709999997,62.636535923798874,319.26714285714286
2021-06-07,2711.3,2849.65,2569.3,2592.96,4175255.701,4541784,2065514.6,2109741.101,48.591059445231224,296.7207142857143
2021-06-08,2592.51,2621.27,2305.5,2506.19,6567894.086,5951981,3267501.378,3300392.708,45.052083333333336,292.88999999999993
2021-06-09,2506.13,2627.38,2404.01,2610.2,5127988.288,4862437,2585705.673,2542282.6149999998,42.98727284823114,289.54999999999995
2021-06-10,2610.2,2624.79,2423.36,2471.11,3151629.315,3512649,1565308.759,1586320.5559999999,43.040354976225615,285.4357142857142
2021-06-11,2471.05,2497.94,2320.0,2354.25,2932342.336,3385342,1468403.158,1463939.178,48.34784710750938,266.7821428571428
2021-06-12,2354.25,2452.79,2255.42,2370.59,3349184.786,3729689,1684859.146,1664325.64,52.857848280970316,254.52285714285705
2021-06-13,2370.61,2548.0,2307.41,2508.71,2999871.755,3487459,1525925.946,1473945.809,53.7149263680989,250.44357142857137
2021-06-14,2508.56,2608.53,2460.0,2579.82,2592645.352,3222665,1290521.625,1302123.727,45.48497847950379,228.9064285714285
2021-06-15,2579.8,2639.99,2506.81,2544.17,2609572.986,3202340,1280299.567,1329273.419,46.686301229358065,222.87428571428566
2021-06-16,2544.28,2557.54,2350.0,2366.84,2715755.789,3397557,1311825.535,1403930.254,38.41992814762399,219.62642857142853
2021-06-17,2366.84,2459.77,2304.15,2372.51,2805257.77,3376157,1385937.222,1419320.548,31.656132242888333,214.2971428571428
2021-06-18,2372.5,2376.94,2135.04,2231.68,3783368.698,4084330,1828563.137,1954805.5609999998,32.347426172709945,208.6528571428571
2021-06-19,2231.68,2280.0,2160.0,2163.36,2905034.112,3327674,1470100.703,1434933.4090000002,32.184508134419474,198.17714285714283
2021-06-20,2163.36,2277.0,2038.94,2242.7,4117443.373,4022782,2057250.128,2060193.245,31.943631152340714,205.83214285714283
2021-06-21,2242.7,2259.27,1864.36,1884.77,8408243.758,7236677,4185798.929,4222444.829,26.967483429493214,214.01500000000001
2021-06-22,1884.75,1997.8,1698.64,1878.46,7629543.365,6312124,3839581.315,3789962.0500000003,28.45680241058129,212.8285714285714
2021-06-23,1878.46,2044.35,1820.3,1966.51,4071236.262,3911111,2071635.936,1999600.3260000001,27.664388077310107,212.87714285714284
2021-06-24,1966.48,2036.0,1883.47,1989.5,3069218.028,3138446,1552015.492,1517202.5359999998,31.82398007321582,209.3842857142857
2021-06-25,1989.5,2020.0,1790.0,1808.0,4807609.447,4146621,2387033.261,2420576.1859999998,30.343507330027563,213.10285714285712
2021-06-26,1808.0,1852.95,1715.0,1828.88,4547442.9,3987444,2308848.452,2238594.4480000003,30.570360752638038,208.85857142857142
2021-06-27,1828.86,1984.61,1805.0,1980.83,3643084.635,3425455,1860410.82,1782673.8149999997,31.252397255408923,204.50285714285715
2021-06-28,1981.0,2146.91,1960.31,2083.56,5085737.209,4329165,2572027.957,2513709.252,32.762525356378674,207.22214285714284
2021-06-29,2083.55,2244.33,2073.0,2165.15,4249854.368,3871897,2136271.17,2113583.198,37.24199216383245,209.9471428571428
2021-06-30,2165.03,2290.0,2087.23,2275.0,4574440.196,4069369,2305728.283,2268711.9130000006,46.761499076124515,209.60642857142855
2021-07-01,2274.99,2275.68,2066.0,2105.24,4469383.028,3884220,2192324.049,2277058.979,41.55294147392905,213.4678571428571
2021-07-02,2105.23,2160.0,2016.43,2152.64,3889555.868,3627842,1968370.271,1921185.5969999998,47.34515652290742,206.44428571428566
2021-07-03,2152.64,2239.0,2112.03,2226.63,2965805.065,2845458,1506100.715,1459704.3499999999,52.11708727338433,206.94214285714278
2021-07-04,2226.71,2390.0,2188.0,2321.95,3200803.958,2845169,1596772.157,1604031.8010000002,52.62373779175633,204.36642857142851
2021-07-05,2322.13,2324.22,2155.04,2195.38,4496599.633,3640844,2192208.244,2304391.3890000004,62.14373401934491,188.24285714285708
2021-07-06,2195.38,2349.92,2191.24,2322.04,4197100.45,3956516,2102159.476,2094940.9740000004,65.85074754866928,178.20857142857136
2021-07-07,2321.82,2410.0,2292.94,2314.65,3113882.674,3187956,1536374.681,1577507.993,63.201322634955794,170.56642857142853
2021-07-08,2314.64,2326.58,2082.07,2114.88,4154305.408,3793080,2034143.801,2120161.607,54.19230151936658,177.13642857142852
2021-07-09,2114.81,2189.27,2045.0,2147.53,4166847.297,3773678,2102694.971,2064152.326,62.607778627711646,171.01285714285706
2021-07-10,2147.4,2195.0,2073.0,2111.14,2803372.98,2901834,1384441.407,1418931.573,60.36181553868518,169.87357142857135
2021-07-11,2111.14,2175.0,2080.0,2140.27,2154716.197,2335825,1090675.761,1064040.4360000002,56.433182698515175,163.82999999999993
2021-07-12,2140.26,2167.95,2003.4,2030.85,2941659.373,2856470,1415609.115,1526050.2580000001,47.88464471181244,162.25499999999994
2021-07-13,2030.78,2048.97,1916.0,1940.32,3641617.739,3304763,1798509.909,1843107.83,41.041415968696946,159.5149999999999
2021-07-14,1940.31,2018.55,1862.32,1993.82,4274762.909,3557825,2148944.526,2125818.383,38.26930778986716,156.19071428571422
2021-07-15,1993.82,2042.1,1880.29,1919.35,3891662.256,3397840,1943391.415,1948270.841,41.57488737207553,152.77142857142852
2021-07-16,1919.36,1965.85,1846.0,1876.1,3797831.436,3347908,1891555.804,1906275.6320000002,37.41902023584219,151.07714285714277
2021-07-17,1876.09,1919.0,1841.0,1898.55,3169044.845,2894663,1601202.531,1567842.3140000002,34.33985680190929,147.57928571428565
2021-07-18,1898.55,1994.26,1875.0,1890.66,3350134.623,3000049,1671293.528,1678841.0950000002,27.538616975845528,141.66928571428565
2021-07-19,1890.8,1917.82,1801.0,1818.4,3317206.573,2995048,1608819.149,1708387.4239999999,29.1898516163222,137.92928571428567
2021-07-20,1818.4,1841.34,1715.0,1785.04,4510417.88,3712603,2253173.192,2257244.688,16.95221918617534,135.61928571428564
2021-07-21,1785.2,2038.0,1752.35,1995.49,5466949.512,4331017,2810927.666,2656021.846,34.28588309437531,147.66142857142853
2021-07-22,1995.5,2046.0,1945.0,2023.55,3739570.52,3437084,1876710.365,1862860.155,44.58823668835401,137.41071428571425
2021-07-23,2024.0,2131.96,1995.02,2124.33,3237000.868,3062474,1644610.167,1592390.701,48.72798649033926,136.8871428571428
2021-07-24,2124.34,2198.0,2105.4,2183.53,2900599.605,2827931,1448763.222,1451836.383,53.87215833110459,134.7871428571428
2021-07-25,2183.54,2197.0,2106.12,2188.11,2654022.719,2588512,1326925.457,1327097.262,52.627993847506055,134.4928571428571
2021-07-26,2188.15,2433.53,2170.03,2227.41,5648553.005,5017882,2788808.874,2859744.131,61.698885820398054,141.56071428571425
2021-07-27,2227.44,2319.0,2150.0,2298.04,4077823.745,4058565,2024975.777,2052847.968,71.80740812992269,144.1342857142857
2021-07-28,2298.05,2345.54,2242.2,2300.08,3309639.002,3719892,1625791.148,1683847.8539999998,69.9201269643043,140.35642857142858
2021-07-29,2300.12,2406.44,2263.33,2382.45,2369811.378,2620977,1204318.664,1165492.714,79.81509618603693,139.0207142857143
2021-07-30,2382.45,2473.99,2316.03,2461.72,3555703.039,3527851,1774308.255,1781394.784,86.0319452648159,141.74285714285713
2021-07-31,2461.52,2553.8,2421.76,2530.49,2363945.704,2690844,1179653.841,1184291.863,86.78518208065567,145.60285714285712
2021-08-01,2530.37,2699.0,2511.88,2554.71,4203633.648,4097967,2087175.773,2116457.875,87.93314215859886,150.45
2021-08-02,2554.72,2666.91,2506.11,2607.09,3757454.702,3852144,1856094.989,1901359.713,96.10011573397551,153.59142857142857
2021-08-03,2607.09,2633.27,2441.0,2506.87,4035094.388,4142949,1971051.111,2064043.2769999998,89.13333405618742,158.30071428571426
2021-08-04,2506.5,2775.06,2456.83,2725.0,4639321.233,4651056,2333344.867,2305976.366,89.22307650948974,160.6278571428571
2021-08-05,2725.0,2845.9,2527.0,2826.8,6430648.209,6217881,3176491.447,3254156.7619999996,90.014845221134,176.19214285714284
2021-08-06,2826.81,2948.36,2720.31,2892.3,3957430.19,4431054,1962396.456,1995033.734,89.6510775394719,182.7
2021-08-07,2892.29,3176.0,2865.45,3163.26,5211893.648,5830907,2597842.151,2614051.497,91.5080030843014,198.26785714285714
2021-08-08,3163.26,3195.67,2950.45,3014.06,4207474.0,4951334,2051638.379,2155835.6210000003,81.17286513334186,209.29214285714286
2021-08-09,3014.06,3190.8,2890.03,3163.43,4997024.855,5388512,2445088.598,2551936.257,82.61711944022412,211.95428571428573
2021-08-10,3163.43,3239.13,3053.24,3143.98,4011325.684,4665614,1951804.232,2059521.4519999998,80.56848404255318,213.1607142857143
2021-08-11,3143.97,3279.78,3120.69,3161.52,3248054.689,3926003,1589382.157,1658672.532,80.7837447647908,217.14285714285717
2021-08-12,3161.52,3241.57,2981.0,3046.74,3651234.966,4537077,1778897.771,1872337.195,73.2011260207182,225.53285714285718
2021-08-13,3046.63,3332.88,3034.35,3324.12,3291401.802,4036689,1633205.956,1658195.8460000001,76.45885745842791,235.5735714285715
2021-08-14,3324.12,3337.99,3210.0,3266.31,2307338.73,3389219,1117343.043,1189995.687,72.72817129372227,235.28428571428577
2021-08-15,3266.31,3326.0,3109.0,3312.31,2863557.025,3847902,1396184.337,1467372.6879999998,73.09023968010142,237.4185714285715
2021-08-16,3312.31,3343.0,3133.33,3146.83,2823441.625,3751738,1354046.861,1469394.764,65.3893089722973,240.9092857142858
2021-08-17,3146.82,3294.23,2992.0,3014.64,3583054.432,4538498,1733069.748,1849984.6840000001,64.21854961105292,248.76357142857154
2021-08-18,3014.63,3125.92,2950.0,3014.25,2914764.091,3845910,1433848.085,1480916.006,59.22441560098224,238.59857142857155
2021-08-19,3014.31,3194.0,2958.8,3186.8,2795287.664,3542925,1380587.916,1414699.748,60.98498718418162,232.6200000000001
2021-08-20,3186.76,3308.26,3180.0,3286.62,2223015.324,2934913,1096221.959,1126793.365,61.785381249551676,225.49214285714294
2021-08-21,3286.65,3313.9,3207.12,3226.4,1838074.781,2562290,886315.616,951759.1649999999,52.159104898165744,210.93714285714296
2021-08-22,3226.39,3276.42,3124.35,3241.29,1773220.917,2389513,863662.087,909558.8299999998,58.556183963791646,204.28357142857152
2021-08-23,3241.29,3383.0,3233.07,3323.01,2430852.991,3053074,1204511.771,1226341.22,56.33143419402963,193.5092857142858
2021-08-24,3323.0,3362.0,3145.0,3173.98,2520587.128,2999337,1212368.874,1308218.254,51.07929198445819,195.7314285714286
2021-08-25,3173.99,3249.0,3078.52,3227.9,2405504.816,2892075,1162981.249,1242523.567,52.327195725644735,196.54500000000004
2021-08-26,3227.9,3254.0,3052.0,3093.77,2360877.641,2888145,1139036.505,1221841.136,51.626738981550034,192.3614285714286
2021-08-27,3093.81,3283.0,3061.44,3273.91,2227370.879,2685562,1134895.249,1092475.6300000001,48.13801185204964,186.86357142857145
2021-08-28,3274.12,3288.22,3209.93,3247.29,1124796.339,1694830,540133.897,584662.4419999999,49.27795915268393,183.31357142857146
2021-08-29,3247.47,3291.7,3150.5,3225.47,1642534.292,2127874,802585.182,839949.1099999999,46.64171023729233,177.89928571428572
2021-08-30,3225.47,3350.0,3142.38,3230.43,2535431.803,2851387,1238532.97,1296898.8329999999,53.69127516778523,177.75285714285715
